Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706810242,100,,Aggregated,38.600000,0.000000,500,510,520,530,570,730,1100,1500,1600,1900,1900,1029,0,500.0,542.3852817298329,486.99459999988903,1870.7516000004034,12655.0
1706810243,100,,Aggregated,38.400000,0.000000,500,510,520,530,570,720,1100,1500,1600,1900,1900,1063,0,500.0,542.2110541862631,486.99459999988903,1870.7516000004034,12655.0
1706810244,100,,Aggregated,39.200000,0.000000,500,510,520,530,570,720,1100,1500,1600,1900,1900,1102,0,500.0,542.5165450998164,486.99459999988903,1870.7516000004034,12655.0
1706810245,100,,Aggregated,38.400000,0.000000,500,510,520,530,560,710,1100,1500,1600,1900,1900,1149,0,500.0,540.8377061792834,486.99459999988903,1870.7516000004034,12655.0
1706810246,100,,Aggregated,38.400000,0.000000,500,510,520,530,560,680,1100,1500,1600,1900,1900,1189,0,500.0,539.4613932716544,486.99459999988903,1870.7516000004034,12655.0
1706810247,100,,Aggregated,38.900000,0.000000,500,510,520,530,560,680,1100,1500,1600,1900,1900,1231,0,500.0,538.1562838342779,486.99459999988903,1870.7516000004034,12655.0
1706810248,100,,Aggregated,41.800000,0.000000,500,510,520,520,560,670,990,1500,1600,1900,1900,1271,0,500.0,536.9555715971666,486.99459999988903,1870.7516000004034,12655.0
1706810249,100,,Aggregated,39.600000,0.000000,500,510,520,520,560,670,1100,1500,1600,1900,1900,1313,0,500.0,537.5068722010647,486.99459999988903,1870.7516000004034,12655.0
1706810250,100,,Aggregated,40.300000,0.000000,500,510,520,520,560,660,1100,1500,1600,1900,1900,1358,0,500.0,537.1289064064782,486.99459999988903,1870.7516000004034,12655.0
1706810251,100,,Aggregated,40.800000,0.000000,500,510,520,520,560,660,1100,1500,1600,1900,1900,1394,0,500.0,537.2285560975588,486.99459999988903,1870.7516000004034,12655.0
1706810252,100,,Aggregated,39.700000,0.000000,500,510,520,520,550,660,1100,1500,1600,1900,1900,1435,0,500.0,537.74407317073,486.99459999988903,1870.7516000004034,12655.0
1706810253,100,,Aggregated,40.800000,0.000000,500,510,520,520,550,660,1100,1500,1600,1900,1900,1474,0,500.0,536.987827544095,486.99459999988903,1870.7516000004034,12655.0
